date,open,high,low,close,volume
2026-03-03 10:00:00,518.0,520.0,513.5,515.5,3832700
2026-03-03 10:30:00,515.0,522.5,515.0,522.5,2216300
2026-03-03 11:00:00,522.5,525.5,521.5,523.5,3228400
2026-03-03 11:30:00,523.5,525.5,516.5,517.5,1662600
2026-03-03 12:00:00,517.5,519.5,516.5,517.5,1057800
2026-03-03 13:30:00,517.5,520.5,516.0,517.0,1802500
2026-03-03 14:00:00,517.5,517.5,513.5,514.5,1863000
2026-03-03 14:30:00,515.0,515.5,512.0,515.0,1651100
2026-03-03 15:00:00,515.0,516.0,513.0,514.5,1307100
2026-03-03 15:30:00,514.5,515.0,511.0,511.5,1538900
2026-03-03 16:00:00,511.5,512.5,510.5,510.5,4125000
2026-03-04 10:00:00,506.0,515.0,503.5,510.5,5672100
2026-03-04 10:30:00,510.5,511.0,507.5,509.0,1958600
2026-03-04 11:00:00,508.5,509.0,502.5,503.0,2895100
2026-03-04 11:30:00,503.0,504.5,501.0,501.5,2523800
2026-03-04 12:00:00,501.0,503.0,498.8,502.5,3702200
2026-03-04 13:30:00,501.5,505.0,499.4,500.5,2587000
2026-03-04 14:00:00,500.5,510.0,500.0,506.0,2528900
2026-03-04 14:30:00,505.5,506.0,502.5,504.0,1477500
2026-03-04 15:00:00,504.0,506.0,503.5,504.5,1183800
2026-03-04 15:30:00,504.5,505.0,500.5,503.5,1912500
2026-03-04 16:00:00,503.5,507.5,503.0,506.0,4735400
2026-03-05 10:00:00,509.0,515.5,507.5,508.0,5923200
2026-03-05 10:30:00,508.0,513.5,507.5,513.0,1807100
2026-03-05 11:00:00,513.0,514.5,511.5,513.0,1625800
2026-03-05 11:30:00,513.0,514.0,509.0,509.5,1480400
2026-03-05 12:00:00,509.5,510.5,508.0,508.5,935600
2026-03-05 13:30:00,508.0,510.5,505.0,506.0,1844100
2026-03-05 14:00:00,505.5,507.5,502.5,503.0,1510200
2026-03-05 14:30:00,503.0,504.0,501.5,503.5,1289600
2026-03-05 15:00:00,503.5,505.0,502.0,504.5,1128400
2026-03-05 15:30:00,505.0,505.5,503.0,504.0,1396600
2026-03-05 16:00:00,503.5,504.0,502.0,502.0,3850900
2026-03-06 10:00:00,504.0,517.0,502.0,516.0,5783300
2026-03-06 10:30:00,516.0,519.5,514.0,515.5,3005100
2026-03-06 11:00:00,515.0,516.5,513.5,515.0,1108700
2026-03-06 11:30:00,514.5,521.5,514.5,519.5,2490800
2026-03-06 12:00:00,519.0,522.0,519.0,522.0,1183900
2026-03-06 13:30:00,521.5,522.0,518.0,518.0,2058100
2026-03-06 14:00:00,518.5,521.0,518.0,520.0,1012100
2026-03-06 14:30:00,520.0,521.0,518.5,519.5,951900
2026-03-06 15:00:00,519.5,519.5,517.0,519.0,1239100
2026-03-06 15:30:00,519.0,519.0,515.5,516.5,1215700
2026-03-06 16:00:00,516.0,519.5,515.5,519.0,8812100
2026-03-09 10:00:00,502.5,510.5,502.5,506.0,6484700
2026-03-09 10:30:00,505.5,508.0,504.5,505.0,2227600
2026-03-09 11:00:00,505.0,512.5,504.0,511.5,2627200
2026-03-09 11:30:00,511.5,513.0,509.5,511.5,1915300
2026-03-09 12:00:00,511.5,513.0,510.0,510.5,951500
2026-03-09 13:30:00,510.5,514.0,508.5,512.5,2146600
2026-03-09 14:00:00,513.0,516.0,511.0,516.0,1974500
2026-03-09 14:30:00,515.5,516.5,513.5,515.0,1952400
2026-03-09 15:00:00,515.0,516.0,513.0,513.5,1596700
2026-03-09 15:30:00,514.0,517.0,511.5,517.0,1653000
2026-03-09 16:00:00,517.0,517.5,514.5,516.0,3366400
2026-03-10 10:00:00,523.0,535.5,523.0,530.0,8213900
2026-03-10 10:30:00,530.0,533.5,528.5,532.0,2786900
2026-03-10 11:00:00,532.0,533.0,528.0,533.0,2950900
